t	x(t)	y(t)
34.019607843137315	52.733668287669275	-8.758213936975045
34.11764705882359	52.69625029256487	-9.065115986352932
34.21568627450987	52.65852125670907	-9.376121491116805
34.31372549019615	52.620481180101876	-9.685012237310474
34.411764705882426	52.58213006274329	-9.989460741822938
34.509803921568704	52.5434679046333	-10.289467004654199
34.60784313725498	52.50449470577193	-10.585031025804252
34.70588235294126	52.46521046615916	-10.876152805273097
34.80392156862754	52.425615185794996	-11.162832343060739
34.901960784313815	52.38570886467944	-11.445069639167174
35.00000000000009	52.34549150281249	-11.722864693592404
35.09803921568637	52.30496310019415	-11.996217506336428
35.19607843137265	52.2641236568244	-12.265128077399247
35.294117647058926	52.22297317270328	-12.529596406780858
35.3921568627452	52.18151164783075	-12.789622494481264
35.49019607843148	52.13973908220682	-13.045206340500464
35.58823529411776	52.097655475831516	-13.296347944838459
35.686274509804036	52.05526082870481	-13.543047307495247
35.784313725490314	52.01255514082671	-13.78530442847083
35.88235294117659	51.96953841219722	-14.023119307765207
35.98039215686287	51.92621064281632	-14.256491945378377
36.07843137254915	51.88257183268404	-14.485422341310342
36.176470588235425	51.83862198180037	-14.7099104955611
36.2745098039217	51.794361090165296	-14.929956408130654
36.37254901960798	51.749789157778835	-15.145560079019
36.47058823529426	51.70490618464098	-15.356721508226144
36.568627450980536	51.65971217075173	-15.563440695752078
36.66666666666681	51.614207116111096	-15.765717641596808
36.76470588235309	51.56839102071905	-15.963552345760332
36.86274509803937	51.52226388457562	-16.15694480824265
36.96078431372565	51.4758257076808	-16.345895029043763
37.058823529411924	51.429076490034575	-16.53040300816367
37.1568627450982	51.38201623163697	-16.71046874560237
37.25490196078448	51.33464493248796	-16.886092241359865
37.35294117647076	51.286962592587564	-17.057273495436153
37.450980392157035	51.23896921193577	-17.224012507831237
37.54901960784331	51.19066479053258	-17.386309278545113
37.64705882352959	51.142049328378	-17.54416380757778
37.74509803921587	51.09312282547203	-17.69757609492925
37.843137254902146	51.04388528181465	-17.846546140599507
37.941176470588424	50.99433669740589	-17.99107394458856
38.0392156862747	50.94447707224574	-18.13115950689641
38.13725490196098	50.89437814974411	-18.26680282752305
38.23529411764726	50.8445062487845	-18.398003906468485
38.333333333333535	50.79494538857628	-18.524762743732715
38.43137254901981	50.74569556911946	-18.64707933931574
38.52941176470609	50.69675679041404	-18.76495369321756
38.62745098039237	50.64812905246001	-18.87838580543817
38.725490196078646	50.59981235525737	-18.987375675977578
38.82352941176492	50.55180669880612	-19.091923304835777
38.9215686274512	50.50411208310627	-19.192028692012773
39.01960784313748	50.45672850815781	-19.28769183750856
39.117647058823756	50.409655973960746	-19.378912741323145
39.215686274510034	50.36289448051508	-19.46569140345652
39.31372549019631	50.3164440278208	-19.548027823908694
39.41176470588259	50.27030461587792	-19.62592200267966
39.50980392156887	50.22447624468643	-19.69937393976942
39.607843137255145	50.17895891424633	-19.768383635177972
39.70588235294142	50.13375262455763	-19.832951088905318
39.8039215686277	50.08885737562032	-19.89307630095146
39.90196078431398	50.04427316743441	-19.948759271316398
40.0	50.0	-20.0
40.17857142857143	49.921493357015585	-20.0797193877551
40.35714285714286	49.846687713776646	-20.14030612244898
40.53571428571429	49.77558307028316	-20.181760204081634
40.71428571428572	49.70817942653514	-20.20408163265306
40.89285714285715	49.644476782532585	-20.207270408163264
41.071428571428584	49.5844751382755	-20.191326530612244
41.250000000000014	49.52817449376387	-20.156249999999996
41.428571428571445	49.47557484899771	-20.102040816326525
41.607142857142875	49.42667620397702	-20.028698979591827
41.785714285714306	49.38147855870178	-19.936224489795908
41.96428571428574	49.33998191317201	-19.82461734693876
42.14285714285717	49.30218626738771	-19.69387755102039
42.3214285714286	49.26809162134887	-19.544005102040792
42.50000000000003	49.23769797505549	-19.37499999999997
42.67857142857146	49.21073828536585	-19.186862244897924
42.85714285714289	49.18205734648572	-18.979591836734656
43.03571428571432	49.14967540786013	-18.753188775510157
